condition,batch,trial,steps
regular,10,51,24
regular,10,52,25
regular,10,53,26
regular,10,54,11
regular,10,55,17
regular,10,56,10
regular,10,57,22
regular,10,58,12
regular,10,59,16
regular,10,60,55
regular,10,61,8
regular,10,62,9
regular,10,63,41
regular,10,64,13
regular,10,65,10
regular,10,66,19
regular,10,67,56
regular,10,68,16
regular,10,69,21
regular,10,70,17
regular,10,71,12
regular,10,72,21
regular,10,73,40
regular,10,74,9
regular,10,75,13
regular,10,76,16
regular,10,77,19
regular,10,78,36
regular,10,79,35
regular,10,80,19
regular,10,81,14
regular,10,82,9
regular,10,83,14
regular,10,84,19
regular,10,85,17
regular,10,86,31
regular,10,87,13
regular,10,88,41
regular,10,89,14
regular,10,90,10
regular,10,91,13
regular,10,92,14
regular,10,93,15
regular,10,94,8
regular,10,95,13
regular,10,96,11
regular,10,97,11
regular,10,98,14
regular,10,99,9
regular,10,100,16
regular,10,101,23
regular,10,102,9
regular,10,103,7
regular,10,104,14
regular,10,105,13
regular,10,106,19
regular,10,107,14
regular,10,108,15
regular,10,109,10
regular,10,110,8
regular,10,111,10
regular,10,112,9
regular,10,113,26
regular,10,114,33
regular,10,115,15
regular,10,116,17
regular,10,117,10
regular,10,118,23
regular,10,119,8
regular,10,120,40
regular,10,121,9
regular,10,122,11
regular,10,123,12
regular,10,124,11
regular,10,125,20
regular,10,126,12
regular,10,127,17
regular,10,128,13
regular,10,129,16
regular,10,130,11
regular,10,131,18
regular,10,132,20
regular,10,133,17
regular,10,134,19
regular,10,135,11
regular,10,136,8
regular,10,137,22
regular,10,138,18
regular,10,139,8
regular,10,140,9
regular,10,141,8
regular,10,142,46
regular,10,143,12
regular,10,144,20
regular,10,145,20
regular,10,146,18
regular,10,147,19
regular,10,148,12
regular,10,149,12
regular,10,150,18
regular,11,1,150
regular,11,2,150
regular,11,3,78
regular,11,4,104
regular,11,5,38
regular,11,6,113
regular,11,7,150
regular,11,8,47
regular,11,9,65
regular,11,10,98
regular,11,11,82
regular,11,12,55
regular,11,13,21
regular,11,14,38
regular,11,15,41
regular,11,16,46
regular,11,17,10
regular,11,18,18
regular,11,19,19
regular,11,20,7
regular,11,21,20
regular,11,22,17
regular,11,23,27
regular,11,24,25
regular,11,25,13
regular,11,26,22
regular,11,27,20
regular,11,28,9
regular,11,29,13
regular,11,30,19
regular,11,31,32
regular,11,32,48
regular,11,33,17
regular,11,34,83
regular,11,35,56
regular,11,36,31
regular,11,37,37
regular,11,38,18
regular,11,39,20
regular,11,40,19
regular,11,41,18
regular,11,42,44
regular,11,43,33
regular,11,44,64
regular,11,45,8
regular,11,46,27
regular,11,47,30
regular,11,48,19
regular,11,49,42
regular,11,50,8
regular,11,51,34
regular,11,52,12
regular,11,53,21
regular,11,54,15
regular,11,55,26
regular,11,56,7
regular,11,57,17
regular,11,58,30
regular,11,59,20
regular,11,60,13
regular,11,61,25
regular,11,62,43
regular,11,63,27
regular,11,64,28
regular,11,65,8
regular,11,66,12
regular,11,67,11
regular,11,68,37
regular,11,69,20
regular,11,70,15
regular,11,71,21
regular,11,72,15
regular,11,73,29
regular,11,74,46
regular,11,75,15
regular,11,76,30
regular,11,77,16
regular,11,78,13
regular,11,79,12
regular,11,80,16
regular,11,81,18
regular,11,82,28
regular,11,83,16
regular,11,84,15
regular,11,85,12
regular,11,86,15
regular,11,87,15
regular,11,88,8
regular,11,89,9
regular,11,90,15
regular,11,91,17
regular,11,92,23
regular,11,93,15
regular,11,94,25
regular,11,95,15
regular,11,96,10
regular,11,97,17
regular,11,98,18
regular,11,99,10
regular,11,100,14
regular,11,101,18
regular,11,102,42
regular,11,103,14
regular,11,104,16
regular,11,105,7
regular,11,106,16
regular,11,107,9
regular,11,108,10
regular,11,109,20
regular,11,110,22
regular,11,111,10
regular,11,112,16
regular,11,113,14
regular,11,114,9
regular,11,115,29
regular,11,116,8
regular,11,117,28
regular,11,118,20
regular,11,119,32
regular,11,120,10
regular,11,121,15
regular,11,122,13
regular,11,123,10
regular,11,124,27
regular,11,125,7
regular,11,126,11
regular,11,127,15
regular,11,128,26
regular,11,129,9
regular,11,130,10
regular,11,131,14
regular,11,132,16
regular,11,133,23
regular,11,134,10
regular,11,135,17
regular,11,136,10
regular,11,137,27
regular,11,138,10
regular,11,139,16
regular,11,140,7
regular,11,141,9
regular,11,142,19
regular,11,143,23
regular,11,144,12
regular,11,145,21
regular,11,146,11
regular,11,147,16
regular,11,148,9
regular,11,149,17
regular,11,150,15
regular,12,1,150
regular,12,2,150
regular,12,3,150
regular,12,4,150
regular,12,5,150
regular,12,6,150
regular,12,7,150
regular,12,8,150
regular,12,9,92
regular,12,10,130
regular,12,11,150
regular,12,12,150
regular,12,13,124
regular,12,14,53
regular,12,15,95
regular,12,16,150
regular,12,17,98
regular,12,18,102
regular,12,19,111
regular,12,20,150
regular,12,21,58
regular,12,22,33
regular,12,23,150
regular,12,24,61
regular,12,25,23
regular,12,26,51
regular,12,27,50
regular,12,28,77
regular,12,29,126
regular,12,30,17
regular,12,31,31
regular,12,32,51
regular,12,33,18
regular,12,34,51
regular,12,35,18
regular,12,36,102
regular,12,37,24
regular,12,38,56
regular,12,39,53
regular,12,40,20
regular,12,41,32
regular,12,42,87
regular,12,43,20
regular,12,44,22
regular,12,45,76
regular,12,46,18
regular,12,47,86
regular,12,48,55
regular,12,49,13
regular,12,50,37
regular,12,51,35
regular,12,52,20
regular,12,53,28
regular,12,54,39
regular,12,55,21
regular,12,56,49
regular,12,57,18
regular,12,58,48
regular,12,59,34
regular,12,60,33
regular,12,61,33
regular,12,62,21
regular,12,63,31
regular,12,64,51
regular,12,65,29
regular,12,66,16
regular,12,67,38
regular,12,68,26
regular,12,69,14
regular,12,70,13
regular,12,71,8
regular,12,72,47
regular,12,73,10
regular,12,74,25
regular,12,75,34
regular,12,76,31
regular,12,77,43
regular,12,78,21
regular,12,79,47
regular,12,80,11
regular,12,81,11
regular,12,82,17
regular,12,83,31
regular,12,84,18
regular,12,85,74
regular,12,86,25
regular,12,87,40
regular,12,88,15
regular,12,89,32
regular,12,90,16
regular,12,91,23
regular,12,92,27
regular,12,93,15
regular,12,94,17
regular,12,95,21
regular,12,96,15
regular,12,97,39
regular,12,98,33
regular,12,99,14
regular,12,100,22
regular,12,101,17
regular,12,102,31
regular,12,103,30
regular,12,104,14
regular,12,105,8
regular,12,106,59
regular,12,107,18
regular,12,108,26
regular,12,109,27
regular,12,110,11
regular,12,111,72
regular,12,112,25
regular,12,113,20
regular,12,114,29
regular,12,115,8
regular,12,116,13
regular,12,117,12
regular,12,118,32
regular,12,119,31
regular,12,120,16
regular,12,121,13
regular,12,122,20
regular,12,123,13
regular,12,124,16
regular,12,125,21
regular,12,126,11
regular,12,127,13
regular,12,128,15
regular,12,129,14
regular,12,130,8
regular,12,131,19
regular,12,132,13
regular,12,133,24
regular,12,134,11
regular,12,135,28
regular,12,136,10
regular,12,137,10
regular,12,138,29
regular,12,139,17
regular,12,140,24
regular,12,141,27
regular,12,142,21
regular,12,143,39
regular,12,144,21
regular,12,145,17
regular,12,146,13
regular,12,147,9
regular,12,148,13
regular,12,149,16
regular,12,150,22
regular,13,1,45
regular,13,2,36
regular,13,3,47
regular,13,4,49
regular,13,5,55
regular,13,6,32
regular,13,7,16
regular,13,8,96
regular,13,9,150
regular,13,10,35
regular,13,11,24
regular,13,12,150
regular,13,13,89
regular,13,14,46
regular,13,15,48
regular,13,16,42
regular,13,17,51
regular,13,18,70
regular,13,19,97
regular,13,20,33
regular,13,21,63
regular,13,22,11
regular,13,23,113
regular,13,24,71
regular,13,25,31
regular,13,26,47
regular,13,27,26
regular,13,28,33
regular,13,29,32
regular,13,30,18
regular,13,31,31
regular,13,32,16
regular,13,33,18
regular,13,34,64
regular,13,35,9
regular,13,36,37
regular,13,37,22
regular,13,38,17
regular,13,39,27
regular,13,40,32
regular,13,41,24
regular,13,42,59
regular,13,43,23
regular,13,44,12
regular,13,45,21
regular,13,46,18
regular,13,47,13
regular,13,48,39
regular,13,49,11
regular,13,50,19
regular,13,51,26
regular,13,52,46
regular,13,53,29
regular,13,54,35
regular,13,55,18
regular,13,56,15
regular,13,57,35
regular,13,58,10
regular,13,59,16
regular,13,60,14
regular,13,61,26
regular,13,62,16
regular,13,63,24
regular,13,64,11
regular,13,65,20
regular,13,66,19
regular,13,67,15
regular,13,68,15
regular,13,69,12
regular,13,70,14
regular,13,71,51
regular,13,72,27
regular,13,73,24
regular,13,74,9
regular,13,75,13
regular,13,76,10
regular,13,77,24
regular,13,78,10
regular,13,79,20
regular,13,80,14
regular,13,81,43
regular,13,82,34
regular,13,83,15
regular,13,84,12
regular,13,85,14
regular,13,86,17
regular,13,87,18
regular,13,88,16
regular,13,89,29
regular,13,90,17
regular,13,91,16
regular,13,92,12
regular,13,93,20
regular,13,94,15
regular,13,95,12
regular,13,96,14
regular,13,97,16
regular,13,98,16
regular,13,99,23
regular,13,100,20
regular,13,101,11
regular,13,102,8
regular,13,103,10
regular,13,104,12
regular,13,105,10
regular,13,106,15
regular,13,107,13
regular,13,108,9
regular,13,109,11
regular,13,110,16
regular,13,111,26
regular,13,112,12
regular,13,113,24
regular,13,114,15
regular,13,115,15
regular,13,116,12
regular,13,117,15
regular,13,118,12
regular,13,119,15
regular,13,120,10
regular,13,121,13
regular,13,122,36
regular,13,123,12
regular,13,124,22
regular,13,125,30
regular,13,126,19
regular,13,127,13
regular,13,128,10
regular,13,129,18
regular,13,130,21
regular,13,131,30
regular,13,132,13
regular,13,133,14
regular,13,134,19
regular,13,135,10
regular,13,136,11
regular,13,137,15
regular,13,138,27
regular,13,139,27
regular,13,140,11
regular,13,141,8
regular,13,142,18
regular,13,143,14
regular,13,144,24
regular,13,145,12
regular,13,146,15
regular,13,147,24
regular,13,148,7
regular,13,149,9
regular,13,150,11
regular,14,1,133
regular,14,2,150
regular,14,3,150
regular,14,4,150
regular,14,5,150
regular,14,6,150
regular,14,7,150
regular,14,8,150
regular,14,9,150
regular,14,10,62
regular,14,11,150
regular,14,12,150
regular,14,13,26
regular,14,14,150
regular,14,15,150
regular,14,16,150
regular,14,17,150
regular,14,18,150
regular,14,19,150
regular,14,20,150
regular,14,21,150
regular,14,22,150
regular,14,23,150
regular,14,24,150
regular,14,25,150
regular,14,26,150
regular,14,27,150
regular,14,28,150
regular,14,29,150
regular,14,30,150
regular,14,31,150
regular,14,32,150
regular,14,33,150
regular,14,34,150
regular,14,35,150
regular,14,36,150
regular,14,37,150
regular,14,38,150
regular,14,39,150
regular,14,40,150
regular,14,41,150
regular,14,42,150
regular,14,43,150
regular,14,44,150
regular,14,45,150
regular,14,46,150
regular,14,47,150
regular,14,48,150
regular,14,49,150
regular,14,50,150
regular,14,51,150
regular,14,52,150
regular,14,53,150
regular,14,54,150
regular,14,55,150
regular,14,56,150
regular,14,57,150
regular,14,58,150
regular,14,59,150
regular,14,60,150
regular,14,61,150
regular,14,62,150
regular,14,63,150
regular,14,64,150
regular,14,65,150
regular,14,66,150
regular,14,67,150
regular,14,68,150
regular,14,69,150
regular,14,70,150
regular,14,71,150
regular,14,72,150
regular,14,73,150
regular,14,74,150
regular,14,75,150
regular,14,76,150
regular,14,77,150
regular,14,78,150
regular,14,79,150
regular,14,80,150
regular,14,81,150
regular,14,82,150
regular,14,83,150
regular,14,84,150
regular,14,85,150
regular,14,86,150
regular,14,87,150
regular,14,88,150
regular,14,89,150
regular,14,90,150
regular,14,91,150
regular,14,92,150
regular,14,93,150
regular,14,94,150
regular,14,95,150
regular,14,96,150
regular,14,97,150
regular,14,98,150
regular,14,99,150
regular,14,100,150
regular,14,101,150
regular,14,102,150
regular,14,103,150
regular,14,104,150
regular,14,105,150
regular,14,106,150
regular,14,107,150
regular,14,108,150
regular,14,109,150
regular,14,110,150
regular,14,111,150
regular,14,112,150
regular,14,113,150
regular,14,114,150
regular,14,115,150
regular,14,116,150
regular,14,117,150
regular,14,118,150
regular,14,119,150
regular,14,120,150
regular,14,121,150
regular,14,122,150
regular,14,123,150
regular,14,124,150
regular,14,125,150
regular,14,126,150
regular,14,127,150
regular,14,128,150
regular,14,129,150
regular,14,130,150
regular,14,131,150
regular,14,132,150
regular,14,133,150
regular,14,134,150
regular,14,135,150
regular,14,136,150
regular,14,137,150
regular,14,138,150
regular,14,139,150
regular,14,140,150
regular,14,141,150
regular,14,142,150
regular,14,143,150
regular,14,144,150
regular,14,145,150
regular,14,146,150
regular,14,147,150
regular,14,148,150
regular,14,149,150
regular,14,150,150
regular,15,1,150
regular,15,2,150
regular,15,3,150
regular,15,4,62
regular,15,5,50
regular,15,6,150
regular,15,7,150
regular,15,8,150
regular,15,9,150
regular,15,10,78
regular,15,11,150
regular,15,12,33
regular,15,13,33
regular,15,14,139
regular,15,15,35
regular,15,16,18
regular,15,17,30
regular,15,18,33
regular,15,19,150
regular,15,20,104
regular,15,21,150
regular,15,22,150
regular,15,23,150
regular,15,24,89
regular,15,25,150
regular,15,26,75
regular,15,27,50
regular,15,28,16
regular,15,29,143
regular,15,30,103
regular,15,31,18
regular,15,32,82
regular,15,33,105
regular,15,34,17
regular,15,35,36
regular,15,36,49
regular,15,37,29
regular,15,38,20
regular,15,39,54
regular,15,40,22
regular,15,41,24
regular,15,42,37
regular,15,43,29
regular,15,44,33
regular,15,45,22
regular,15,46,51
regular,15,47,33
regular,15,48,38
regular,15,49,69
regular,15,50,46
regular,15,51,23
regular,15,52,36
regular,15,53,46
regular,15,54,52
regular,15,55,90
regular,15,56,22
regular,15,57,41
regular,15,58,25
regular,15,59,56
regular,15,60,15
regular,15,61,25
regular,15,62,13
regular,15,63,18
regular,15,64,76
regular,15,65,36
regular,15,66,8
regular,15,67,16
regular,15,68,12
regular,15,69,30
regular,15,70,32
regular,15,71,31
regular,15,72,63
regular,15,73,22
regular,15,74,24
regular,15,75,23
regular,15,76,23
regular,15,77,30
regular,15,78,27
regular,15,79,22
regular,15,80,36
regular,15,81,27
regular,15,82,11
regular,15,83,33
regular,15,84,16
regular,15,85,36
regular,15,86,27
regular,15,87,14
regular,15,88,23
regular,15,89,11
regular,15,90,23
regular,15,91,10
regular,15,92,12
regular,15,93,21
regular,15,94,18
regular,15,95,27
regular,15,96,47
regular,15,97,14
regular,15,98,27
regular,15,99,44
regular,15,100,12
regular,15,101,38
regular,15,102,14
regular,15,103,15
regular,15,104,24
regular,15,105,24
regular,15,106,13
regular,15,107,33
regular,15,108,47
regular,15,109,43
regular,15,110,27
regular,15,111,16
regular,15,112,28
regular,15,113,17
regular,15,114,48
regular,15,115,59
regular,15,116,13
regular,15,117,32
regular,15,118,11
regular,15,119,26
regular,15,120,15
regular,15,121,9
regular,15,122,12
regular,15,123,19
regular,15,124,11
regular,15,125,42
regular,15,126,23
regular,15,127,21
regular,15,128,18
regular,15,129,22
regular,15,130,21
regular,15,131,20
regular,15,132,16
regular,15,133,19
regular,15,134,17
regular,15,135,48
regular,15,136,14
regular,15,137,14
regular,15,138,7
regular,15,139,8
regular,15,140,8
regular,15,141,8
regular,15,142,17
regular,15,143,11
regular,15,144,34
regular,15,145,12
regular,15,146,12
regular,15,147,7
regular,15,148,14
regular,15,149,21
regular,15,150,11
regular,16,1,150
regular,16,2,150
regular,16,3,150
regular,16,4,150
regular,16,5,150
regular,16,6,150
regular,16,7,150
regular,16,8,150
regular,16,9,150
regular,16,10,150
regular,16,11,150
regular,16,12,150
regular,16,13,150
regular,16,14,150
regular,16,15,150
regular,16,16,150
regular,16,17,150
regular,16,18,150
regular,16,19,150
regular,16,20,150
regular,16,21,150
regular,16,22,150
regular,16,23,150
regular,16,24,150
regular,16,25,150
regular,16,26,150
regular,16,27,150
regular,16,28,150
regular,16,29,150
regular,16,30,150
regular,16,31,150
regular,16,32,150
regular,16,33,150
regular,16,34,150
regular,16,35,150
regular,16,36,150
regular,16,37,150
regular,16,38,150
regular,16,39,150
regular,16,40,150
regular,16,41,150
regular,16,42,150
regular,16,43,150
regular,16,44,150
regular,16,45,150
regular,16,46,150
regular,16,47,150
regular,16,48,150
regular,16,49,150
regular,16,50,150
regular,16,51,150
regular,16,52,150
regular,16,53,150
regular,16,54,150
regular,16,55,150
regular,16,56,150
regular,16,57,150
regular,16,58,150
regular,16,59,150
regular,16,60,150
regular,16,61,150
regular,16,62,150
regular,16,63,150
regular,16,64,150
regular,16,65,150
regular,16,66,150
regular,16,67,150
regular,16,68,150
regular,16,69,150
regular,16,70,150
regular,16,71,150
regular,16,72,150
regular,16,73,150
regular,16,74,150
regular,16,75,150
regular,16,76,150
regular,16,77,150
regular,16,78,150
regular,16,79,150
regular,16,80,150
regular,16,81,150
regular,16,82,150
regular,16,83,150
regular,16,84,150
regular,16,85,150
regular,16,86,150
regular,16,87,150
regular,16,88,150
regular,16,89,150
regular,16,90,150
regular,16,91,150
regular,16,92,150
regular,16,93,150
regular,16,94,150
regular,16,95,150
regular,16,96,150
regular,16,97,150
regular,16,98,150
regular,16,99,150
regular,16,100,150
regular,16,101,150
regular,16,102,150
regular,16,103,150
regular,16,104,150
regular,16,105,150
regular,16,106,150
regular,16,107,150
regular,16,108,150
regular,16,109,150
regular,16,110,150
regular,16,111,150
regular,16,112,150
regular,16,113,150
regular,16,114,150
regular,16,115,150
regular,16,116,150
regular,16,117,150
regular,16,118,150
regular,16,119,150
regular,16,120,150
regular,16,121,150
regular,16,122,150
regular,16,123,150
regular,16,124,150
regular,16,125,150
regular,16,126,150
regular,16,127,150
regular,16,128,150
regular,16,129,150
regular,16,130,150
regular,16,131,150
regular,16,132,150
regular,16,133,150
regular,16,134,150
regular,16,135,150
regular,16,136,150
regular,16,137,150
regular,16,138,150
regular,16,139,150
regular,16,140,150
regular,16,141,150
regular,16,142,150
regular,16,143,150
regular,16,144,150
regular,16,145,150
regular,16,146,150
regular,16,147,150
regular,16,148,150
regular,16,149,150
regular,16,150,150
regular,17,1,150
regular,17,2,150
regular,17,3,150
regular,17,4,150
regular,17,5,133
regular,17,6,150
regular,17,7,150
regular,17,8,137
regular,17,9,150
regular,17,10,46
regular,17,11,82
regular,17,12,48
regular,17,13,141
regular,17,14,150
regular,17,15,39
regular,17,16,117
regular,17,17,150
regular,17,18,141
regular,17,19,36
regular,17,20,77
regular,17,21,33
regular,17,22,38
regular,17,23,43
regular,17,24,85
regular,17,25,48
regular,17,26,115
regular,17,27,60
regular,17,28,71
regular,17,29,28
regular,17,30,39
regular,17,31,33
regular,17,32,52
regular,17,33,24
regular,17,34,83
regular,17,35,38
regular,17,36,53
regular,17,37,85
regular,17,38,69
regular,17,39,102
regular,17,40,13
regular,17,41,63
regular,17,42,41
regular,17,43,34
regular,17,44,38
regular,17,45,39
regular,17,46,41
regular,17,47,73
regular,17,48,17
regular,17,49,32
regular,17,50,32
regular,17,51,56
regular,17,52,51
regular,17,53,39
regular,17,54,48
regular,17,55,14
regular,17,56,56
regular,17,57,24
regular,17,58,43
regular,17,59,40
regular,17,60,32
regular,17,61,22
regular,17,62,32
regular,17,63,18
regular,17,64,24
regular,17,65,51
regular,17,66,24
regular,17,67,97
regular,17,68,34
regular,17,69,43
regular,17,70,37
regular,17,71,32
regular,17,72,16
regular,17,73,50
regular,17,74,38
regular,17,75,21
regular,17,76,20
regular,17,77,33
regular,17,78,38
regular,17,79,21
regular,17,80,14
regular,17,81,33
regular,17,82,14
regular,17,83,33
regular,17,84,35
regular,17,85,15
regular,17,86,37
regular,17,87,22
regular,17,88,19
regular,17,89,31
regular,17,90,32
regular,17,91,19
regular,17,92,19
regular,17,93,15
regular,17,94,26
regular,17,95,16
regular,17,96,28
regular,17,97,18
regular,17,98,19
regular,17,99,55
regular,17,100,26
regular,17,101,12
regular,17,102,37
regular,17,103,23
regular,17,104,23
regular,17,105,25
regular,17,106,17
regular,17,107,29
regular,17,108,22
